customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,AvgMonthlySpend,ProjectedCLV,TenureGroup,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnProbability,RevenueAtRisk
2324-EFHVG,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,No,104.57265625,2505.6000000000004,49+ mo,4,4,4,12,Champions,0.07100925,88.9603865146637
7094-MSZAO,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,No,21.85,481.2000000000001,7-12 mo,2,1,1,4,Price-Sensitive / New,0.08227011,19.79418802410364
1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,1,No,86.97142857142856,2154.0,7-12 mo,1,3,2,6,At Risk,0.5824583,627.3076077103615
6907-CQGPN,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,No,34.64655172413793,823.1999999999999,25-48 mo,3,1,2,6,At Risk,0.14532831,59.817133677005764
0780-XNZFN,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,No,19.74736842105263,495.6,49+ mo,4,1,2,7,At Risk,0.027665313,6.855464643985032
0239-OXEXL,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,No,83.64347826086956,2022.0,25-48 mo,3,3,4,10,Champions,0.18967137,191.7577524483204
2675-IJRGJ,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978.0,No,0,No,18.452830188679247,471.6,49+ mo,3,1,2,6,At Risk,0.020427208,4.816735739260912
7049-GKVZY,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,0,No,81.60882352941177,1916.4,13-24 mo,2,3,2,7,At Risk,0.09871435,94.58809175491332
8577-QSOCG,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,0,No,19.632894736842104,484.8,25-48 mo,3,1,2,6,At Risk,0.0073206266,1.774519897252321
3721-CNZHX,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,0,No,20.30666666666667,475.2000000000001,13-24 mo,2,1,1,4,Price-Sensitive / New,0.020299535,4.823169574141502
0212-ISBBF,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,No,49.94772727272727,1208.4,13-24 mo,2,2,2,6,At Risk,0.49300417,297.87312135100365
9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,No,81.37142857142858,2043.6,13-24 mo,2,3,2,7,At Risk,0.71587074,731.4767201185227
3585-YNADK,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,No,76.64824561403509,1790.4,49+ mo,4,3,4,11,Champions,0.04396623,39.358569100499146
5271-DBYSJ,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,0,Yes,75.24545454545455,1899.6,7-12 mo,2,3,2,7,At Risk,0.4585929,435.5715285301209
1099-GODLO,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,0,No,20.35,488.4,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.0150510315,3.675461888685823
6828-HMKWP,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,0,No,21.8375,505.2000000000001,7-12 mo,2,1,1,4,Price-Sensitive / New,0.019188926,4.847122612595559
5567-WSELE,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,Yes,93.18333333333334,2270.4,0-6 mo,1,4,1,6,At Risk,0.877401,996.0256087303161
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,0,No,97.56944444444444,2272.8,25-48 mo,3,4,3,10,Champions,0.30683348,348.6855619311333
8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1,No,92.703125,2262.0,13-24 mo,2,4,3,9,Loyal High-Value,0.588024,665.0551668405533
0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,1,No,71.59769230769231,1738.8000000000002,49+ mo,4,3,4,11,Champions,0.10821913,94.08571321070195
2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,0,No,75.875,1798.8000000000002,0-6 mo,1,3,1,5,Price-Sensitive / New,0.41111147,369.7536597490311
9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,No,104.7797619047619,2524.8,25-48 mo,3,4,4,11,Champions,0.52549386,663.3834491729737
2193-SFWQW,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,0,No,111.57083333333334,2686.8,49+ mo,4,4,4,12,Champions,0.008608358,11.564468111470342
5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,0,No,20.220161290322583,476.4,49+ mo,4,1,2,7,At Risk,0.012497419,2.976885101012886
3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,0,No,92.10833333333332,2154.0,0-6 mo,1,3,2,6,At Risk,0.84894806,914.3170621991158
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,No,0,No,21.58333333333333,481.2000000000001,25-48 mo,3,1,2,6,At Risk,0.01026026,2.468618491664529
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,No,115.01428571428572,2614.8,25-48 mo,3,4,4,11,Champions,0.19083035,249.49159948825837
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,0,No,17.853846153846153,471.6,49+ mo,3,1,2,6,At Risk,0.009370795,2.2096335673704743
4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,No,24.9,597.5999999999999,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.5975364,178.54387185573577
3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,No,76.70833333333333,1988.4,0-6 mo,1,3,2,6,At Risk,0.81090045,806.1972271442412
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,0,No,91.63591549295774,2236.8,49+ mo,4,4,4,12,Champions,0.0059150797,6.615425171703101
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,0,No,83.55671641791045,2035.2,49+ mo,4,3,4,11,Champions,0.045198645,45.99414160251617
3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,0,Yes,72.90916666666666,1722.0,49+ mo,4,3,4,11,Champions,0.10324439,88.8934168741107
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,0,No,29.51086956521739,728.4000000000001,13-24 mo,2,1,2,5,Price-Sensitive / New,0.18378867,66.93583437502384
2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,0,No,56.197435897435895,1316.4,25-48 mo,3,2,3,8,Loyal High-Value,0.1018729,67.05274188369512
4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,0,No,15.983333333333333,468.0,13-24 mo,2,1,1,4,Price-Sensitive / New,0.026607985,6.2262684144079685
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,1,Yes,103.5,2492.4,49+ mo,3,4,4,11,Champions,0.67185706,837.2682669281959
3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,No,0,No,25.37708333333333,580.8,13-24 mo,2,1,2,5,Price-Sensitive / New,0.010633211,3.087884373217821
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,0,No,18.47972972972973,464.4,25-48 mo,3,1,2,6,At Risk,0.06294051,14.614785987138749
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,No,80.84,2006.4,0-6 mo,1,3,2,6,At Risk,0.6573876,659.4912546157836
5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,0,Yes,103.795,2415.6000000000004,49+ mo,3,4,4,11,Champions,0.3039287,367.0850875675678
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,0,No,93.72037037037036,2258.4,49+ mo,3,4,4,11,Champions,0.16030954,181.02153058648108
2325-NBPZG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,0,No,77.88333333333334,1789.1999999999998,0-6 mo,1,3,1,5,Price-Sensitive / New,0.4904534,438.75960472226143
4250-ZBWLV,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,1,No,105.5375,2602.8,49+ mo,4,4,4,12,Champions,0.48946774,636.9933169126512
4482-FTFFX,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,0,No,58.29,1347.6,0-6 mo,1,2,1,4,Price-Sensitive / New,0.25529873,172.0202867746353
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,0,No,20.901515151515152,488.4,25-48 mo,3,1,2,6,At Risk,0.0065523563,1.6000854073092343
0440-MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,0,No,79.60731707317073,1933.2,25-48 mo,3,3,3,9,Loyal High-Value,0.22666752,219.0968281030655
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,0,No,58.62352941176471,1470.0,25-48 mo,3,2,3,8,Loyal High-Value,0.049194887,36.15824215114117
3752-CQSJI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,0,No,19.57692307692308,490.8,13-24 mo,2,1,1,4,Price-Sensitive / New,0.08860821,21.744455413520335
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,0,No,17.3825,453.6,13-24 mo,2,1,1,4,Price-Sensitive / New,0.030732978,6.970239441096782
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,0,Yes,18.97843137254901,470.4,49+ mo,3,1,2,6,At Risk,0.013364336,3.1432919338345533
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,No,80.98333333333333,2196.0,0-6 mo,1,4,1,6,At Risk,0.78258085,859.2737760543823
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,0,No,44.92439024390245,1084.8000000000002,25-48 mo,3,2,3,8,Loyal High-Value,0.10860222,58.90584322214127
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,No,0,No,17.853846153846153,466.8,13-24 mo,2,1,1,4,Price-Sensitive / New,0.03375653,7.878774516284466
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,0,No,23.12142857142857,610.8,25-48 mo,3,1,2,6,At Risk,0.017452965,5.330135376378894
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,1,No,72.20416666666667,1940.4,7-12 mo,2,3,2,7,At Risk,0.2827676,274.3411195635795
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,0,No,90.1375,2277.6000000000004,0-6 mo,1,4,1,6,At Risk,0.51419014,585.5597284555436
2027-OAQQC,Female,0,No,No,43,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,1,No,48.28372093023256,1177.1999999999998,25-48 mo,3,2,3,8,Loyal High-Value,0.26607528,156.61191174387932
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,0,Yes,29.65833333333333,703.2,7-12 mo,2,1,1,4,Price-Sensitive / New,0.22022457,77.43096029162407
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,1,Yes,107.34779411764706,2527.2,49+ mo,4,4,4,12,Champions,0.64674175,817.2228725910186
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,1,Yes,91.648,2134.8,25-48 mo,2,3,3,8,Loyal High-Value,0.6673535,712.3331374883652
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,0,No,18.45,486.0,7-12 mo,1,1,1,3,Low-Value / Disengaged,0.015416582,3.74622945394367
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,1,Yes,113.51136363636364,2660.4,49+ mo,4,4,4,12,Champions,0.5840533,776.907670354843
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,0,No,110.10377358490568,2652.0,49+ mo,3,4,4,11,Champions,0.18886735,250.43810006976128
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,0,Yes,111.61031746031746,2625.6000000000004,49+ mo,4,4,4,12,Champions,0.09929171,130.350159573555
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,1,No,110.34142857142857,2740.8,49+ mo,4,4,4,12,Champions,0.07954371,109.00669984817506
5649-TJHOV,Male,1,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,Yes,1,Yes,38.22222222222222,876.0,25-48 mo,2,2,2,6,At Risk,0.48386094,211.93109160661697
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,No,70.75,1698.0,0-6 mo,1,3,1,5,Price-Sensitive / New,0.67779183,575.4452669620514
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,109.6,No,0,No,21.92,478.8,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.10308222,24.677882815897462
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,0,Yes,19.67027027027027,470.4,25-48 mo,3,1,2,6,At Risk,0.021825818,5.133432474732399
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,1,No,43.583333333333336,963.6,0-6 mo,1,2,1,4,Price-Sensitive / New,0.68540317,330.22724643945696
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,0,No,74.41666666666667,1838.4,7-12 mo,2,3,2,7,At Risk,0.5970828,548.8385039806366
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,0,No,20.08157894736842,470.4,25-48 mo,3,1,2,6,At Risk,0.013410042,3.1540418878197674
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,0,No,86.82222222222222,2047.2,7-12 mo,2,3,2,7,At Risk,0.6117765,626.2143958568572
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,0,No,69.40384615384616,1580.4,13-24 mo,2,2,2,6,At Risk,0.31465822,248.6429290652275
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,1,Yes,91.5051724137931,2266.8,25-48 mo,3,4,3,10,Champions,0.6476358,734.0304355859757
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,0,No,21.631914893617022,481.2000000000001,25-48 mo,3,1,2,6,At Risk,0.0077820458,1.872360207885504
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,0,No,97.43688524590164,2385.6000000000004,49+ mo,4,4,4,12,Champions,0.13045031,155.60112776756287
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,0,No,17.23125,480.0,13-24 mo,2,1,1,4,Price-Sensitive / New,0.038549524,9.251885712146759
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,0,No,76.25487804878048,1882.8,25-48 mo,3,3,3,9,Loyal High-Value,0.034367535,32.353597696870565
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,0,No,24.887209302325584,602.4000000000001,25-48 mo,3,1,2,6,At Risk,0.023429718,7.057031022012234
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,1,No,96.05277777777778,2336.4,25-48 mo,3,4,3,10,Champions,0.3929359,459.0277205765247
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,0,No,56.73333333333333,1320.0,0-6 mo,1,2,1,4,Price-Sensitive / New,0.44604525,294.38986480236053
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,0,No,74.12413793103448,1706.4,49+ mo,4,3,4,11,Champions,0.03776571,32.2217050909996
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,0,No,57.53684210526316,1477.1999999999998,13-24 mo,2,2,2,6,At Risk,0.16304037,120.42161709666252
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,0,No,47.44545454545455,1101.6,7-12 mo,2,2,2,6,At Risk,0.2576956,141.9387284874916
7325-ENZFI,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,0,No,41.805128205128206,967.2,25-48 mo,3,2,3,8,Loyal High-Value,0.046172254,22.328901931643482
4884-ZTHVF,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,No,0,Yes,89.2,2090.4,7-12 mo,1,3,2,6,At Risk,0.68218136,713.0159557342529
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,No,0,No,48.67884615384616,1188.0,25-48 mo,2,2,2,6,At Risk,0.10447108,62.055821523070335
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,0,Yes,75.5443396226415,1771.1999999999998,49+ mo,3,3,4,10,Champions,0.21640015,191.6439697265625
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.2,1401.4,No,0,No,20.02,460.8,49+ mo,4,1,3,8,Loyal High-Value,0.0032232795,0.7426435947418213
7568-PODML,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,No,45.3,1087.1999999999998,0-6 mo,1,2,1,4,Price-Sensitive / New,0.7947438,432.02271680831905
4458-KVRBJ,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,No,0,No,25.60169491525424,600.0,49+ mo,4,1,3,8,Loyal High-Value,0.011844299,3.5532896406948566
